,Restaurant_id,Name,Locality,Address,City,Latitude,Longitude,Zip Code,Price Range,Average Cost for two,User Rating,Rating Text,Votes,all_reviews_count,Cuisines,0,1,2,3,4,5,6,7
355,17841646,The Modern Eatery,Fremantle,"124 High Street, Fremantle, Perth",Perth,-32.053523101399996,115.74890311809999,6160.0,2,50,4.4,Very Good,298,139,"Japanese, Sushi, Modern Australian",Japanese,Sushi,Modern Australian,,,,,
356,16598458,Veggie Mama,Mount Lawley,"5/567 Beaufort Street, Mount Lawley, Perth",Perth,-31.9364687781,115.87061338129999,6050.0,2,40,4.4,Very Good,525,170,"Vegetarian, Healthy Food, Cafe Food",Vegetarian,Healthy Food,Cafe Food,,,,,
357,16597136,Himalayan Nepalese Restaurant & Cafe,Victoria Park,"419 Albany Highway, Victoria Park, Perth",Perth,-31.9750024539,115.8975880221,6100.0,3,70,4.4,Very Good,782,247,"Tibetan, Nepalese",Tibetan,Nepalese,,,,,,
358,16596189,Matilda Bay Restaurant & Bar,Crawley,"3 Hackett Drive, Crawley",Perth,-31.98617,115.82151,6009.0,4,139,4.4,Very Good,633,243,"Seafood, Modern Australian",Seafood,Modern Australian,,,,,,
359,16596785,Took Bae Kee I Restaurant,Perth CBD,"Shop 6, 542 Hay Street, Perth CBD",Perth,-31.9550963027,115.86230423299999,6000.0,2,40,4.4,Very Good,366,95,"Korean, Asian",Korean,Asian,,,,,,
360,16596313,Red Cabbage Food + Wine,South Perth,"49/15 Labouchere Road, South Perth, Perth",Perth,-31.9730548089,115.85043814030001,6151.0,4,200,4.4,Very Good,621,268,"European, Modern Australian",European,Modern Australian,,,,,,
361,16600685,Noodle Forum,Perth CBD,"Equus Arcade, Shop 203, 580 Hay Street, Perth CBD, Perth",Perth,-31.9539854428,115.8613537252,6000.0,2,35,4.4,Very Good,412,154,"Asian, Malaysian",Asian,Malaysian,,,,,,
362,16599818,Silver Sushi,Willetton,"1/41 Burrendah Boulevard, Willeton, Perth, Willetton, Perth",Perth,-32.0563860108,115.8806421608,6155.0,2,45,4.4,Very Good,444,162,Japanese,Japanese,,,,,,,
363,16596062,Hong Kong BBQ House,Northbridge,"76 Francis Street, Northbridge, Perth",Perth,-31.947240058800002,115.85824571549999,6003.0,3,85,4.4,Very Good,567,211,"BBQ, Chinese, Seafood",BBQ,Chinese,Seafood,,,,,
364,16596808,Pizzaca,Doubleview,"161 Gildercliffe Street, Scarborough, Doubleview, Perth",Perth,-31.893734829499998,115.7753493637,6019.0,3,60,4.4,Very Good,566,179,"Sandwich, Coffee and Tea, Pizza",Sandwich,Coffee and Tea,Pizza,,,,,
365,16595749,Annalakshmi on the Swan,Perth CBD,"Upstairs, Barrack Street Jetty, Jetty 4, Riverside Drive, Perth CBD, Perth",Perth,-31.959564639899998,115.8574702218,6000.0,3,60,4.4,Very Good,555,151,Indian,Indian,,,,,,,
366,16597037,Dosukoi Ramen in Fremantle,"Henderson Street, Fremantle","Fremantle Markets, Stall 7, South Terrace & Henderson Street, Fremantle, Perth",Perth,-32.054729,115.749832,6160.0,2,35,4.4,Very Good,342,120,"Japanese, Ramen",Japanese,Ramen,,,,,,
367,16596685,Ohnamiya Japanese,"Kearns Crescent, Ardross","34 Kearns Crescent, Applecross, Ardross, Perth",Perth,-32.0198734,115.8353793,6153.0,2,45,4.4,Very Good,528,146,Japanese,Japanese,,,,,,,
368,16596075,ilpasto Italian Trattoria,Inglewood,"4/885 Beaufort Street, Inglewood, Perth",Perth,-31.921606,115.885053,6052.0,4,100,4.4,Very Good,366,151,"Italian, Mediterranean",Italian,Mediterranean,,,,,,
369,16600788,Habitue,"Harvest Road, North Fremantle","1 Harvest Road, North Fremantle, Fremantle, Perth",Perth,-32.0354499,115.7538599,6159.0,4,120,4.4,Very Good,252,130,"Modern Australian, European",Modern Australian,European,,,,,,
370,16595997,Friends Restaurant,Perth CBD,"200 St Georges Terrace, Perth CBD, Perth",Perth,-31.9535277248,115.8532879874,6004.0,4,250,4.4,Very Good,345,170,"Modern Australian, Australian",Modern Australian,Australian,,,,,,
371,16601204,Juniper & Bay,Como,"3 Preston Street, Como, Perth",Perth,-31.993955136700002,115.8569243923,6152.0,3,80,4.4,Very Good,165,99,"European, German, Modern Australian",European,German,Modern Australian,,,,,
372,16596286,Phi Yen,Perth CBD,"205 Brisbane Street, Perth CBD, Perth",Perth,-31.941877479299997,115.86072877049999,6003.0,3,60,4.4,Very Good,426,133,Vietnamese,Vietnamese,,,,,,,
373,16596155,Limones Restaurant,Bicton,"1, Point Walter Road, Bicton WA 6157, Perth",Perth,-32.035717,115.784223,6158.0,4,140,4.4,Very Good,244,118,Italian,Italian,,,,,,,
374,16596765,Goreng²,Mount Lawley,"75 Walcott Street, Mount Lawley, Perth",Perth,-31.934198792800004,115.87196353819999,6050.0,2,50,4.4,Very Good,335,121,"Asian, Malaysian",Asian,Malaysian,,,,,,
375,16595935,Delisio,Subiaco,"4/94 Rokeby Road, Subiaco, Perth",Perth,-31.947718,115.824173,6008.0,3,65,4.4,Very Good,224,63,Italian,Italian,,,,,,,
376,16597401,Charcoal Chicken Express Dianella,"Grand Promenade, Dianella","Cnr Alexander Drive & Grand Promenade, Centro Dianella",Perth,-31.8959246875,115.8708356693,6059.0,2,35,4.4,Very Good,245,96,Portuguese,Portuguese,,,,,,,
377,16596307,Punjab Indian Restaurant,Innaloo,"371 Scarborough Beach Road, Innaloo, Stirling, Perth",Perth,-31.902353,115.796242,6018.0,3,65,4.4,Very Good,330,127,"Indian, Pakistani",Indian,Pakistani,,,,,,
378,16597084,Ararat Kebabs,Crawley,"Shop 6, 88 Broadway, Crawley, Perth",Perth,-31.983984465,115.81518452610001,6009.0,2,30,4.4,Very Good,253,69,Turkish,Turkish,,,,,,,
379,16596550,Musashi,Joondalup,"Unit 7, 115 Grand Boulevard, Joondalup, Perth",Perth,-31.7418805271,115.7705673203,6027.0,2,35,4.4,Very Good,170,65,Japanese,Japanese,,,,,,,
380,16599574,Lalla Rookh Bar & Eating House,Perth CBD,"Allendale Square, 77 St Georges Terrace, Perth CBD, Perth",Perth,-31.955529264099997,115.85832484069999,6000.0,3,95,4.3,Very Good,657,284,"Italian, Pizza",Italian,Pizza,,,,,,
381,16600792,Brika,Perth CBD,"177 Stirling Street, Perth CBD, Perth",Perth,-31.9469729187,115.8655399829,6000.0,3,85,4.3,Very Good,808,355,"Greek, Tapas, Mediterranean",Greek,Tapas,Mediterranean,,,,,
382,16600889,Little Creatures Fremantle Brewery,Fremantle,"40 Mews Road, Fremantle, Perth",Perth,-32.059169269499996,115.74490226809999,6160.0,3,60,4.3,Very Good,2724,756,"Bar Food, Modern Australian",Bar Food,Modern Australian,,,,,,
383,16599599,Mr. Munchies Sushi,Mount Lawley,"4/669 Beaufort Street, Mount Lawley, Perth",Perth,-31.933827759499998,115.87231155479999,6050.0,3,70,4.3,Very Good,1199,340,"Japanese, Sushi, Healthy Food",Japanese,Sushi,Healthy Food,,,,,
384,16602022,James Parker Sushi X Sake,Northbridge,"Shop 2, 182 James Street, Northbridge, Perth",Perth,-31.947206204,115.85571471600001,6003.0,3,80,4.3,Very Good,339,155,"Japanese, Sushi",Japanese,Sushi,,,,,,
385,16596479,Voyage Kitchen,Sorrento,"128 West Coast Drive, Sorrento, Perth",Perth,-31.837502,115.750038,6020.0,3,80,4.3,Very Good,1105,403,"Modern Australian, Cafe Food",Modern Australian,Cafe Food,,,,,,
386,16596072,Il Lido Italian Canteen,Cottesloe,"88 Marine Parade, Cottesloe, Perth",Perth,-31.9957814923,115.75218848879999,6011.0,4,105,4.3,Very Good,1196,414,Italian,Italian,,,,,,,
387,16598876,Aisuru Sushi,Northbridge,"208 William Street, Northbridge, Perth",Perth,-31.949064214699998,115.8596350998,6003.0,3,80,4.3,Very Good,1319,368,"Japanese, Sushi",Japanese,Sushi,,,,,,
388,16599605,The Apple Daily Bar & Eating House,Perth CBD,"Brookfield Place, 125 St Georges Terrace, Perth CBD, Perth",Perth,-31.954309,115.8550633,6000.0,4,115,4.3,Very Good,582,233,"Asian, Fusion",Asian,Fusion,,,,,,
389,16597253,Blackbird,"Eastbrook Terrace, East Perth","Suite 4, 10 Eastbrook Terrace, East Perth, Perth",Perth,-31.9527343226,115.8766171709,6004.0,3,60,4.3,Very Good,592,269,"European, Tapas, Modern Australian",European,Tapas,Modern Australian,,,,,
390,16596049,Hanami Japanese Restaurant,Mount Lawley,"685C Beaufort Street, Mount Lawley, Perth",Perth,-31.932872285,115.87295964360001,6050.0,3,75,4.3,Very Good,777,223,"Japanese, Sushi",Japanese,Sushi,,,,,,
391,16599698,Cecchi's,Inglewood,"965 Beaufort Street, Inglewood, Perth",Perth,-31.9182831,115.8896991,6052.0,4,123,4.3,Very Good,351,185,European,European,,,,,,,
392,16596533,Jus Burgers,Leederville,"743 Newcastle Street, Leederville, Perth",Perth,-31.937389218699998,115.8418906108,6007.0,2,45,4.3,Very Good,1065,283,Burger,Burger,,,,,,,
393,16596629,Poppo Korean & Japanese,Perth CBD,"137 Barrack Street, Perth CBD, Perth",Perth,-31.9527485464,115.86108416319999,6000.0,3,60,4.3,Very Good,479,153,"Japanese, Korean",Japanese,Korean,,,,,,
394,16599777,Galangal,Mount Hawthorn,"180 Scarborough Beach Road, Mount Hawthorn, Perth",Perth,-31.9205865256,115.83726413549999,6016.0,3,80,4.3,Very Good,452,246,Thai,Thai,,,,,,,
395,16599959,Varsity Bar,Crawley,"88 Broadway, Crawley, Nedlands & Dalkeith, Perth",Perth,-31.983889,115.815086,6009.0,2,50,4.3,Very Good,493,200,"American, Burger",American,Burger,,,,,,
396,16599613,Red Basil Thai Cuisine,Victoria Park,"Shop 2, 335 Albany Highway, Victoria Park, Perth",Perth,-31.9733176069,115.8964386955,6100.0,2,40,4.3,Very Good,505,213,Thai,Thai,,,,,,,
397,16598924,The Cabin Small Bar,Mount Hawthorn,"174 Scarborough Beach Road, Mount Hawthorn, Perth",Perth,-31.920688403899998,115.8378126472,6016.0,3,80,4.3,Very Good,446,171,"Tapas, Modern Australian",Tapas,Modern Australian,,,,,,
398,16601169,Koko Black,Perth CBD,"140 William, Perth CBD, Perth",Perth,-31.952054705100004,115.85779845719999,6000.0,2,30,4.3,Very Good,333,147,"Desserts, Cafe Food",Desserts,Cafe Food,,,,,,
399,16596713,Canton Bay Chinese Restaurant,Northbridge,"20 Roe Street, Northbridge, Perth",Perth,-31.9495449983,115.85800163450001,6003.0,3,60,4.3,Very Good,426,162,"Chinese, Yum Cha",Chinese,Yum Cha,,,,,,
400,16588873,Peel St,"Peel Street, City Centre","9 Peel Street, City Centre, Adelaide",Adelaide,-34.9233805556,138.5979472222,5000.0,4,110,4.9,Excellent,391,156,"Asian, Middle Eastern, Modern Australian",Asian,Middle Eastern,Modern Australian,,,,,
401,16588993,Orana,"Rundle Street, City Centre","285 Rundle Street, Adelaide",Adelaide,-34.922626,138.610128,5000.0,4,350,4.9,Excellent,153,78,Australian,Australian,,,,,,,
402,16587626,Mandoo,"Bank Street, City Centre","3/26 Bank Street, Adelaide, SA",Adelaide,-34.922517543000005,138.5974917188,5000.0,2,45,4.8,Excellent,764,290,"Korean, Dumplings",Korean,Dumplings,,,,,,
403,16587409,Indian Temptations,"Main North Road, Enfield","490 Main North Road, Blair Athol",Adelaide,-34.8526305556,138.6004333333,5085.0,2,50,4.8,Excellent,403,156,Indian,Indian,,,,,,,
404,16587463,Parwana Afghan Restaurant,"Henley Beach Road, Torrensville","124b Henley Beach Road, Torrensville, Adelaide",Adelaide,-34.9237361111,138.5674583333,5031.0,3,80,4.7,Excellent,607,188,"Middle Eastern, Afghan",Middle Eastern,Afghan,,,,,,
405,16586909,Enzo's Ristorante,"Port Road, Hindmarsh","46 Port Road, Hindmarsh, Adelaide",Adelaide,-34.908092,138.575577,5007.0,4,100,4.7,Excellent,425,136,Italian,Italian,,,,,,,
406,16589254,127 Days,Croydon Park,"127 Days Road, Croydon Park, Adelaide",Adelaide,-34.8758456,138.5663751,5008.0,2,50,4.7,Excellent,267,123,"American, Burger, Sandwich",American,Burger,Sandwich,,,,,
407,16587476,Kefi Greek Cuisine,"Tapleys Hill Road, Glenelg North","3 61 Tapleys Hill Road, Glenelg North, Adelaide",Adelaide,-34.9703214255,138.5169587284,5045.0,3,80,4.7,Excellent,259,92,Greek,Greek,,,,,,,
408,16588256,Chapati House 2,"South Road, Glandore","Shop 6a, 715-727 South Road, Glandore",Adelaide,-34.9633722222,138.5727833333,5035.0,3,60,4.7,Excellent,139,52,Indian,Indian,,,,,,,
409,16587245,Wasai Japanese Kitchen,"Field Street, City Centre","15 Field Street, Adelaide",Adelaide,-34.9308757855,138.5961227864,5000.0,3,70,4.6,Excellent,918,252,Japanese,Japanese,,,,,,,
410,16586858,Chianti,"Hutt Street, City Centre","160 Hutt Street, Adelaide",Adelaide,-34.9307777778,138.6123972222,5000.0,3,80,4.6,Excellent,812,228,Italian,Italian,,,,,,,
411,16589382,Bread & Bone Wood Grill,"Peel Street, City Centre","15 Peel Street, Adelaide",Adelaide,-34.9235027778,138.5981305556,5000.0,3,75,4.6,Excellent,599,236,"American, Bar Food",American,Bar Food,,,,,,
412,16588445,Ruby Red Flamingo,"Tynte Street, North Adelaide","142 Tynte Street, North Adelaide, Adelaide",Adelaide,-34.9061083333,138.5948194444,5006.0,3,80,4.6,Excellent,576,216,Italian,Italian,,,,,,,
413,16586875,Concubine,"Gouger Street, City Centre","132 Gouger Street, Adelaide",Adelaide,-34.9302,138.5944833333,5000.0,3,90,4.6,Excellent,421,112,Chinese,Chinese,,,,,,,
415,16588187,Il Toro,"North East Road, Greenacres","Shop 1, 321 North East Road, Hampstead Gardens, Greenacres, Adelaide",Adelaide,-34.871688888899996,138.6361833333,5086.0,2,55,4.6,Excellent,138,71,Italian,Italian,,,,,,,
416,16587135,Rena's Thai Kitchen,"Kensington Road, Erindale","370 Kensington Road, Erindale, Kensington, Adelaide",Adelaide,-34.925809702600006,138.66299327459998,5066.0,3,60,4.6,Excellent,131,50,Thai,Thai,,,,,,,
417,16587474,Eggless,"Goodwood Road, Goodwood","162 Goodwood Road, Goodwood, Adelaide",Adelaide,-34.953102777800005,138.5896138889,5034.0,2,40,4.5,Excellent,632,184,"Desserts, Coffee and Tea, Cafe Food",Desserts,Coffee and Tea,Cafe Food,,,,,
418,16589007,Gin Long Canteen,"O'connell Street, North Adelaide","42 O'Connell Street, North Adelaide",Adelaide,-34.9078321,138.5968021,5006.0,3,70,4.5,Excellent,613,207,"Malaysian, Thai, Vietnamese",Malaysian,Thai,Vietnamese,,,,,
419,16586943,Georges on Waymouth,"Waymouth Street, City Centre","20 Waymouth Street, Adelaide",Adelaide,-34.9257861111,138.59921388889998,5000.0,4,130,4.5,Excellent,354,131,European,European,,,,,,,
420,16587898,The Pantry On Egmont,"Egmont Terrace, Hawthorn","2, Egmont Terrace, Hawthorn, Adelaide",Adelaide,-34.9689916667,138.5997166667,5062.0,2,40,4.5,Excellent,416,138,"Coffee and Tea, Cafe Food",Coffee and Tea,Cafe Food,,,,,,
421,16587253,Windy Point Restaurant,Belair,"Windy Point Lookout, Belair Road, Belair,  Adelaide",Adelaide,-34.997852,138.624649,5052.0,4,160,4.5,Excellent,463,128,Modern Australian,Modern Australian,,,,,,,
422,16589171,Tony Tomatoes,"O'connell Street, North Adelaide","155-157 O'Connell Street, North Adelaide",Adelaide,-34.904011111100004,138.5950916667,5006.0,3,80,4.5,Excellent,298,149,"Italian, Pizza, Bar Food",Italian,Pizza,Bar Food,,,,,
423,16586988,Jasmin Indian,City Centre,"31 Hindmarsh Square, Adelaide",Adelaide,-34.9237361111,138.6050111111,5000.0,3,85,4.5,Excellent,470,136,Indian,Indian,,,,,,,
424,16587704,EST Pizzeria,"East Terrace, City Centre","30 East Terrace, Adelaide",Adelaide,-34.9231533887,138.6105175316,5000.0,2,50,4.5,Excellent,345,109,"Italian, Pizza",Italian,Pizza,,,,,,
425,16588224,Udaberri,"Leigh Street, City Centre","11 Leigh Street, Adelaide",Adelaide,-34.9235638889,138.5976111111,5000.0,3,65,4.5,Excellent,184,57,"Spanish, Tapas",Spanish,Tapas,,,,,,
426,16588236,Lickerish,"Semaphore Road, Semaphore","26 Semaphore Road, Semaphore, Adelaide",Adelaide,-34.8386385,138.4820065,,3,80,4.5,Excellent,284,139,"Pizza, Tapas, Spanish",Pizza,Tapas,Spanish,,,,,
427,16587217,Thea Vegetarian Tea Garden,"Gawler Place, City Centre","110 Gawler Place, Adelaide, City Centre, Adelaide",Adelaide,-34.9252120875,138.6021440104,5000.0,2,50,4.5,Excellent,160,43,Asian,Asian,,,,,,,
428,16587722,The Ghan Kebab House,"Prospect Road, Blair Athol","364 Prospect Road, Kilburn",Adelaide,-34.8658944444,138.5925138889,5084.0,2,50,4.5,Excellent,178,73,"Middle Eastern, Afghan",Middle Eastern,Afghan,,,,,,
429,16587914,Sazón Espresso,"Gawler Street, Mount Barker","1 24 Gawler Street, Mount Barker",Adelaide,-35.0673055556,138.8586277778,5251.0,3,80,4.5,Excellent,122,47,"Mexican, Coffee and Tea, Cafe Food",Mexican,Coffee and Tea,Cafe Food,,,,,
430,16586759,Amalfi Pizzeria Ristorante,"Rundle Street, City Centre","29 Frome Street, Adelaide, City Centre, Adelaide",Adelaide,-34.922331434200004,138.60799055549998,5000.0,3,85,4.4,Very Good,966,265,"Italian, Pizza",Italian,Pizza,,,,,,
431,16588961,Golden Boy,"East Terrace, City Centre","309 North Terrace, Adelaide",Adelaide,-34.9211055556,138.6103833333,5000.0,3,96,4.4,Very Good,457,195,"Asian, Thai",Asian,Thai,,,,,,
432,16587995,Press Food and Wine,"Waymouth Street, City Centre","40 Waymouth Street, Adelaide",Adelaide,-34.925949347,138.59822295610002,5000.0,4,130,4.4,Very Good,702,249,Modern Australian,Modern Australian,,,,,,,
433,16588155,Lucky Lupitas,"O'connell Street, North Adelaide","Shop 1/163 O'Connell Street, North Adelaide, Adelaide",Adelaide,-34.9039084214,138.59509952370001,5042.0,3,60,4.4,Very Good,764,248,"Latin American, Mexican",Latin American,Mexican,,,,,,
434,16587567,Nghi Ngan Quan (NNQ),"Woodville Road, Woodville","65 Woodville Road, Woodville, Adelaide",Adelaide,-34.87827,138.537057,5011.0,3,60,4.4,Very Good,741,258,Vietnamese,Vietnamese,,,,,,,
435,16587417,Yakitori Takumi,"Melbourne Street, North Adelaide","Shop 60, 55 Melbourne Street, North Adelaide",Adelaide,-34.9058944444,138.6096027778,5006.0,3,75,4.4,Very Good,336,103,"BBQ, Japanese, Tapas",BBQ,Japanese,Tapas,,,,,
436,16589557,Africola,"East Terrace, City Centre","4 East Terrace, Adelaide",Adelaide,-34.9213621221,138.6107294261,5000.0,4,100,4.4,Very Good,324,151,"African, BBQ",African,BBQ,,,,,,
437,16587131,Red Ochre Grill,North Adelaide,"War Memorial Drive, North Adelaide, Adelaide",Adelaide,-34.917361,138.587465,5006.0,4,130,4.4,Very Good,277,86,Modern Australian,Modern Australian,,,,,,,
438,16587200,Star of Siam,"Gouger Street, City Centre","67 Gouger Street, Adelaide",Adelaide,-34.9303333333,138.5967111111,5000.0,3,94,4.4,Very Good,383,117,Thai,Thai,,,,,,,
439,16588195,Pizza e Mozzarella Bar,"Pirie Street, City Centre","33b Pirie Street, Adelaide",Adelaide,-34.925572222199996,138.60101388889998,5000.0,3,80,4.4,Very Good,238,96,"Italian, Pizza",Italian,Pizza,,,,,,
440,16586916,Estia,"Seaview Road, Henley Beach","255 Seaview Road, Henley Beach, Adelaide",Adelaide,-34.919727790799996,138.4942699224,5022.0,3,80,4.4,Very Good,315,127,Greek,Greek,,,,,,,
441,16588832,Sushi Bar Genki,"Gouger Street, City Centre","163 Gouger Street, Adelaide",Adelaide,-34.9305694444,138.5930777778,5000.0,2,35,4.4,Very Good,188,76,"Japanese, Sushi",Japanese,Sushi,,,,,,
442,16588952,Jin's Bibimbar,"Goodwood Road, Westbourne Park","480 Goodwood Road, Cumberland Park",Adelaide,-34.9755814612,138.591622375,5041.0,2,40,4.4,Very Good,120,49,"Asian, Korean",Asian,Korean,,,,,,
443,16589096,Borsa Pasta Cucina,"Grenfell Street, City Centre","25 Grenfell Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9245722222,138.60131944440002,5000.0,3,90,4.4,Very Good,144,75,Italian,Italian,,,,,,,
444,16587524,Addis Ababa Cafe,"Port Road, West Hindmarsh","4/462 Port Road, West Hindmarsh, Adelaide",Adelaide,-34.899254,138.562317,5007.0,3,60,4.4,Very Good,211,71,"African, Ethiopian",African,Ethiopian,,,,,,
445,16588532,Thai By 3 Monkeys,"O'connell Street, North Adelaide","33 O'Connell Street, North Adelaide, Adelaide",Adelaide,-34.9081805556,138.5966805556,5006.0,3,60,4.4,Very Good,223,83,Thai,Thai,,,,,,,
446,16587027,Penfolds Magill Estate Restaurant,"Penfold Road, Rosslyn Park","78 Penfold Road, Rosslyn Park,  Adelaide",Adelaide,-34.920975,138.678863,5072.0,4,350,4.4,Very Good,155,52,Modern Australian,Modern Australian,,,,,,,
447,16587416,Lawash Bakery Kabab Shop,"South Road, Torrensville","115 South Road, Torrensville, Adelaide",Adelaide,-34.9185470383,138.5684229434,5031.0,2,30,4.4,Very Good,182,67,"Lebanese, Middle Eastern, Bakery",Lebanese,Middle Eastern,Bakery,,,,,
449,16587214,Taste of Nepal,"The Parade, Beulah Park","300 The Parade, Beulah Park, Adelaide",Adelaide,-34.920959,138.644485,5068.0,4,110,4.4,Very Good,122,48,"Asian, Indian, Tibetan",Asian,Indian,Tibetan,,,,,
450,16587676,Sushi Train,Welland,"Welland Plaza, Shop 25, 522 Port Road, Welland",Adelaide,-34.8964111111,138.5569305556,5007.0,2,35,4.4,Very Good,155,31,"Sushi, Japanese",Sushi,Japanese,,,,,,
451,16587238,Vietnam Restaurant,"Addison Road, Pennington","73 Addison Road, Pennington, Adelaide",Adelaide,-34.8569588868,138.5290316865,5013.0,3,70,4.3,Very Good,505,154,Vietnamese,Vietnamese,,,,,,,
452,16589483,Delicatessen Kitchen and Bar,"Waymouth Street, City Centre","12 Waymouth Street, Adelaide, City Centre, Adelaide",Adelaide,-34.925587,138.599101,5000.0,3,65,4.3,Very Good,139,75,"European, Bar Food, Coffee and Tea, Cafe Food",European,Bar Food,Coffee and Tea,Cafe Food,,,,
453,16588439,Adelaide Pho,City Centre,"199 Waymouth Street, Adelaide",Adelaide,-34.9262283603,138.5921779275,5000.0,2,55,4.3,Very Good,352,135,"Vietnamese, Asian",Vietnamese,Asian,,,,,,
454,16586963,The Greek on Halifax,"Halifax Street, City Centre","75-79 Halifax Street, Adelaide",Adelaide,-34.93293,138.603256,5000.0,3,80,4.3,Very Good,405,118,"Greek, Coffee and Tea, Cafe Food",Greek,Coffee and Tea,Cafe Food,,,,,
455,16587584,Singapore House,"Glen Osmond Road, Fullarton","203 Glen Osmond Road, Frewville",Adelaide,-34.9481416667,138.6283555556,5063.0,3,80,4.3,Very Good,402,134,"Asian, Indian, Singaporean",Asian,Indian,Singaporean,,,,,
456,16587731,Melt CBD,"Waymouth Street, City Centre","38 Waymouth Street, Adelaide",Adelaide,-34.9259416667,138.5982972222,5000.0,3,60,4.3,Very Good,390,124,"Pizza, Tapas",Pizza,Tapas,,,,,,
457,16587053,Melt Pizzeria,"King William Road, Goodwood","160 King William Road, Goodwood",Adelaide,-34.9547316478,138.6001293361,5061.0,3,70,4.3,Very Good,452,104,"Pizza, Tapas",Pizza,Tapas,,,,,,
458,16586765,Apothecary 1878,"Hindley Street, City Centre","118 Hindley Street, Adelaide, City Centre, Adelaide",Adelaide,-34.923225,138.5952,5000.0,3,80,4.3,Very Good,247,85,"European, Tapas",European,Tapas,,,,,,
459,16587651,Thanh Thanh,"Field Street, City Centre","18 Field Street, Adelaide",Adelaide,-34.930855,138.596176,5000.0,3,65,4.3,Very Good,355,116,"Asian, Vietnamese",Asian,Vietnamese,,,,,,
460,16588160,Taverna Greek Psistaria,"Drayton Street, Bowden","290 Port Road, Hindmarsh, Adelaide",Adelaide,-34.90354,138.568695,5007.0,3,80,4.3,Very Good,226,104,Greek,Greek,,,,,,,
461,16587382,Sabai Cafe,Glenelg South,"105 Partridge Street, Glenelg South",Adelaide,-34.9906272649,138.5184621066,5045.0,2,50,4.3,Very Good,196,61,"Thai, Coffee and Tea, Cafe Food",Thai,Coffee and Tea,Cafe Food,,,,,
462,16587079,Nu Thai,"Morphett Street, City Centre","228 Morphett Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9283611111,138.5939944444,5000.0,4,100,4.3,Very Good,233,86,Thai,Thai,,,,,,,
463,16587696,FB's Fancy Burgers,"Main Road, Blackwood","Shop 4, 237 Main Road, Blackwood",Adelaide,-35.0200388889,138.61654722219998,5051.0,2,40,4.3,Very Good,373,121,Burger,Burger,,,,,,,
464,16586951,Good Life Modern Organic Pizza,City Centre,"170 Hutt Street, Adelaide",Adelaide,-34.931255555599996,138.61231944440001,5000.0,3,60,4.3,Very Good,294,62,Pizza,Pizza,,,,,,,
465,16587554,Parisi's Restaurant Hyde Park,"King William Road, Unley","138 King William Road, Unley, Adelaide",Adelaide,-34.9536666667,138.5998694444,5034.0,3,85,4.3,Very Good,213,81,"European, Italian, Pizza",European,Italian,Pizza,,,,,
466,16587587,Pho Baria 2,"Hanson Road, Woodville Gardens","54c Hanson Road, Woodville Gardens, Adelaide",Adelaide,-34.868144010900004,138.54805391280001,5012.0,2,40,4.3,Very Good,162,71,Vietnamese,Vietnamese,,,,,,,
467,16587134,Regent Thai,"O'connell Street, North Adelaide","165 O'Connell Street, North Adelaide",Adelaide,-34.903780013,138.5949805006,5006.0,3,75,4.3,Very Good,197,75,Thai,Thai,,,,,,,
468,16588539,Cantina Sociale,"Sturt Street, City Centre","108 Sturt Street, Adelaide",Adelaide,-34.9329980597,138.59631355850001,5000.0,3,60,4.3,Very Good,99,34,"Spanish, Tapas, Bar Food",Spanish,Tapas,Bar Food,,,,,
469,16588554,Faraja,Goodwood,94 Carrington St Adelaide 5000,Adelaide,-34.9476972222,138.5994861111,5034.0,3,80,4.3,Very Good,150,71,"Bar Food, Modern Australian",Bar Food,Modern Australian,,,,,,
470,16587946,Saigon Gate,"Prospect Road, Kilburn","402 Prospect Road, Kilburn, Adelaide",Adelaide,-34.8634555556,138.5925305556,5084.0,2,50,4.3,Very Good,116,43,Vietnamese,Vietnamese,,,,,,,
471,16587565,Ginling Chinese Restaurant,"Marion Road, Park Holme","609 Marion Road, South Plympton, Park Holme, Adelaide",Adelaide,-34.9819944444,138.5562444444,5038.0,2,50,4.3,Very Good,133,47,"Asian, Chinese",Asian,Chinese,,,,,,
472,16587123,Queen's Head Hotel,"Kermode Street, North Adelaide","117 Kermode Street, North Adelaide",Adelaide,-34.911587,138.596466,5006.0,3,90,4.3,Very Good,132,51,Modern Australian,Modern Australian,,,,,,,
473,16587196,Stamps,Mitcham,"12 Welbourne Street, Mitcham",Adelaide,-34.9791569167,138.62097077069998,5062.0,3,80,4.3,Very Good,113,44,Modern Australian,Modern Australian,,,,,,,
474,16587143,Rising Sun Inn,"Bridge Street, Kensington","60 Bridge Street, Kensington",Adelaide,-34.9248432,138.644409,5068.0,3,80,4.3,Very Good,125,49,"Mediterranean, Tapas",Mediterranean,Tapas,,,,,,
475,16608075,The Currant Shed,McLaren Flat,"Ingolby Rd, McLaren Flat",Adelaide,-35.204815,138.593964,5171.0,2,30,4.3,Very Good,79,39,Modern Australian,Modern Australian,,,,,,,
476,16587156,Samui Thai,"Greenhill Road, Hazelwood Park","548 Greenhill Road, Hazelwood Park",Adelaide,-34.938415780700005,138.6597665772,5066.0,3,70,4.3,Very Good,87,45,Thai,Thai,,,,,,,
